"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B" "probeset"
"Os.19186.1.S1_at" 6.54795405371593 2.17318354545121 11.0906336119738 6.33033158976771e-19 1.62381353278521e-17 31.5006283994237 "Os.19186.1.S1_at"
"Os.55250.1.S1_at" 6.53360174389305 1.01767099494653 8.57212362352313 1.64904201968507e-13 3.3758590500738e-12 19.0362839612019 "Os.55250.1.S1_at"
"Os.5404.3.S1_a_at" 6.51363833007557 3.61284151124998 2.85562686535067 0.00525751138214182 0.0333171196167932 -4.60601529228675 "Os.5404.3.S1_a_at"
"Os.8527.1.S1_at" 6.50986087005833 2.93343078015936 7.0173780812473 3.11662702206296e-10 5.37536194108856e-09 11.5367265842359 "Os.8527.1.S1_at"
"Os.7809.1.S1_at" 6.50721867375852 3.84281090488112 5.85971257380434 6.41660966311191e-08 9.49453057474697e-07 6.27686931345687 "Os.7809.1.S1_at"
"OsAffx.25974.1.S1_at" 6.49735066088101 0.445991338583666 22.3286620031811 6.23920820190082e-40 3.50998279452424e-38 80.1041212382739 "OsAffx.25974.1.S1_at"
"Os.9346.1.S1_at" 6.49626332879916 0.802243364028123 8.07532212408086 1.89456364398232e-12 3.66780873883245e-11 16.6046934921821 "Os.9346.1.S1_at"
"Os.15942.5.S1_x_at" 6.4941904846984 1.10622785933897 5.77548301339525 9.31656377739843e-08 1.36204601955332e-06 5.91037282666288 "Os.15942.5.S1_x_at"
"Os.55776.1.S1_at" 6.48901640807714 0.359495002336662 8.1400161679621 1.38026715582054e-12 2.69304624057445e-11 16.9199171565974 "Os.55776.1.S1_at"
"Os.12127.1.S1_at" 6.48069087420414 1.3295411345406 13.8517526072938 1.10079252721115e-24 3.53473289291721e-23 44.8035360267618 "Os.12127.1.S1_at"
"Os.6824.1.S1_at" 6.47818183016791 1.93959113883113 6.45849837203245 4.25767510103563e-09 6.85504805408604e-08 8.95026792324635 "Os.6824.1.S1_at"
"Os.11929.1.S1_at" 6.47408843405598 5.62084990823282 6.10026846626366 2.18484117438923e-08 3.35484496303995e-07 7.33714453862126 "Os.11929.1.S1_at"
"OsAffx.32263.1.S1_x_at" 6.47086817521343 4.59747319455714 3.32092525236601 0.00126698689803535 0.00997424093607687 -3.28569663215169 "OsAffx.32263.1.S1_x_at"
"Os.6581.1.S1_at" 6.47061709013469 3.50747755373688 3.63205639034743 0.000452289549987759 0.00401940203769515 -2.31491027297206 "Os.6581.1.S1_at"
"OsAffx.32206.1.S1_x_at" 6.47024374218025 10.9466371454035 3.25849168402872 0.00154641295481149 0.0118583814209532 -3.47223709806318 "OsAffx.32206.1.S1_x_at"
"Os.6931.1.S1_at" 6.46038133159144 0.782175619536205 20.0233671136823 3.65918856400147e-36 1.77340843057037e-34 71.3744669667216 "Os.6931.1.S1_at"
"Os.7624.1.S1_at" 6.45954145452078 7.04394394532563 3.84885652372335 0.000213059813842437 0.00203593642596282 -1.59955610952463 "Os.7624.1.S1_at"
"Os.12008.1.S1_at" 6.4575603496747 1.00135925763955 26.7127342135679 2.05442388911204e-46 1.52901363949451e-44 95.1211419692095 "Os.12008.1.S1_at"
"Os.16692.1.S1_x_at" 6.45130506618656 2.81245070450966 9.853414813057 2.87822466584804e-16 6.61426863338776e-15 25.3764803788999 "Os.16692.1.S1_x_at"
"Os.9225.1.S1_at" 6.44546954117329 4.58259696108552 6.19413479944861 1.42825446455197e-08 2.21562848566967e-07 7.75604546406595 "Os.9225.1.S1_at"
"Os.27670.1.S1_at" 6.43883755762075 1.69109038377065 25.5610551837 8.61746303244351e-45 5.98652861655779e-43 91.3624261701433 "Os.27670.1.S1_at"
"Os.30044.1.S1_a_at" 6.43318828354135 2.75281064504122 4.69759611599663 8.71061460480343e-06 0.000104045063957708 1.47737923613483 "Os.30044.1.S1_a_at"
"Os.7012.1.S1_at" 6.42779355484839 1.77940232401428 16.4281839516464 9.94299588670555e-30 3.80112584924009e-28 56.4742094410337 "Os.7012.1.S1_at"
"Os.18384.1.S1_at" 6.42346758064967 0.916014518443853 31.0090878025635 5.03450161612176e-52 5.01544742597741e-50 108.113581828109 "Os.18384.1.S1_at"
"Os.27658.1.S1_a_at" 6.42058300240523 4.01781512253045 11.4001123024753 1.38581986154476e-19 3.65950829706219e-18 33.0225088900519 "Os.27658.1.S1_a_at"
"Os.10093.4.S1_s_at" 6.4157886927946 9.84034856680342 6.09637835666287 2.22354986450279e-08 3.41063187182302e-07 7.31984479687198 "Os.10093.4.S1_s_at"
"Os.9678.1.S1_at" 6.40730329435291 0.882498323109226 25.7624005942298 4.44398530175574e-45 3.12889281699813e-43 92.0286501341775 "Os.9678.1.S1_at"
"Os.10776.1.S1_at" 6.40440861024675 3.23794807687919 8.57828863431572 1.5996441303217e-13 3.28058539978985e-12 19.0665984380286 "Os.10776.1.S1_at"
"Os.27943.1.S1_a_at" 6.40202536879716 2.79602932169664 11.2791003124483 2.50811163121291e-19 6.54779170255958e-18 32.4280999002902 "Os.27943.1.S1_a_at"
"Os.9113.3.S1_x_at" 6.39960221050259 2.74958737367479 12.1842867522038 3.0463107274684e-21 8.57299667305503e-20 36.8495131733687 "Os.9113.3.S1_x_at"
"Os.50292.1.S1_at" 6.39560303799405 2.72501826899222 9.6864388861576 6.59410061560736e-16 1.49381240238761e-14 24.5478447585098 "Os.50292.1.S1_at"
"Os.11399.1.S1_at" 6.39377474361823 2.84863480397904 10.8093281524 2.53082779925498e-18 6.34165767584494e-17 30.112809374178 "Os.11399.1.S1_at"
"Os.54460.1.A1_at" 6.38587628087037 2.97325815406468 3.92308884754423 0.000163611980734128 0.00160238652986614 -1.34759855399094 "Os.54460.1.A1_at"
"Os.12699.1.S1_at" 6.36374778723583 3.00051778545608 4.336255535252 3.55760326654603e-05 0.000391002472018664 0.116667957486015 "Os.12699.1.S1_at"
"Os.27164.1.A1_a_at" 6.35924692335945 2.36757559470689 18.6037471826357 1.04778943400906e-33 4.63206882144128e-32 65.6836280513538 "Os.27164.1.A1_a_at"
"Os.11444.1.S1_at" 6.35441185934503 8.21649824099093 2.78786892943103 0.00638899842747711 0.039101270026183 -4.78441471405228 "Os.11444.1.S1_at"
"Os.27099.1.S1_at" 6.34346633051396 0.377983041116657 100.763773764122 1.0700258818749e-99 2.92382024541645e-96 217.337666002789 "Os.27099.1.S1_at"
"Os.52444.1.S1_at" 6.33652253073134 0.505215675597784 58.674632001636 2.23339111518928e-77 9.42326830674938e-75 166.613461331657 "Os.52444.1.S1_at"
"Os.7944.1.S1_at" 6.33081028387621 0.49393130759259 95.7919262337884 1.35646772767893e-97 2.99372427498741e-94 212.617367690788 "Os.7944.1.S1_at"
"OsAffx.13950.2.S1_x_at" 6.32156182116283 2.21848285969938 18.7267129415714 6.35624831187511e-34 2.83398788369866e-32 66.1863862145452 "OsAffx.13950.2.S1_x_at"
"OsAffx.15533.1.S1_at" 6.30701223476033 0.443362777193012 44.4802562419592 3.61680050086678e-66 7.25661700492089e-64 140.809624248086 "OsAffx.15533.1.S1_at"
"Os.11338.1.S1_at" 6.30177183483715 1.22476166771933 16.3007531182997 1.73204857773151e-29 6.56462427261488e-28 55.9162333155058 "Os.11338.1.S1_at"
"Os.2259.1.S1_s_at" 6.29535378792461 1.22286527662773 22.0169930671384 1.94613528873592e-39 1.06762079482069e-37 78.9595617031168 "Os.2259.1.S1_s_at"
"Os.8850.1.S1_x_at" 6.2934373530012 3.75262754991504 5.41318427816074 4.50584174324492e-07 6.20331600074088e-06 4.36450183471397 "Os.8850.1.S1_x_at"
"Os.26862.1.S1_s_at" 6.29089039266756 0.941603957914973 46.4372869528238 6.77728241179724e-68 1.53713051127964e-65 144.793919340907 "Os.26862.1.S1_s_at"
"Os.9134.1.S1_at" 6.28748933581056 2.35451945813155 20.2384711981921 1.58628414659141e-36 7.8132323519063e-35 72.2153613397302 "Os.9134.1.S1_at"
"Os.53612.1.S1_at" 6.28578520243532 1.25217434922119 13.2851827194408 1.57408994428118e-23 4.77907032712923e-22 42.1326673370287 "Os.53612.1.S1_at"
"Os.3400.1.S1_s_at" 6.28200545541197 3.32750642316657 6.54362596305966 2.8723271546436e-09 4.66779600078616e-08 9.33908836699631 "Os.3400.1.S1_s_at"
"Os.48730.1.S1_s_at" 6.27904543869304 3.45247970395812 12.1116774643413 4.32876013759695e-21 1.21049178467635e-19 36.4971609184399 "Os.48730.1.S1_s_at"
"Os.11998.1.S1_at" 6.26376587666948 4.50732750973189 11.1783539193097 4.11302187254801e-19 1.06504251394652e-17 31.9325634706626 "Os.11998.1.S1_at"
"Os.52491.1.A1_at" 6.2542099189003 0.612078079392496 18.0783047358366 9.05908368830209e-33 3.90848376091842e-31 63.5140226622775 "Os.52491.1.A1_at"
"Os.52260.1.S1_at" 6.23733731444529 3.98647167600844 3.90224079096455 0.000176263993714021 0.00171633811085999 -1.41871470965075 "Os.52260.1.S1_at"
"Os.51634.1.S1_at" 6.23653042116805 4.09597198150429 6.06825523017295 2.52422304007124e-08 3.86356272300261e-07 7.19492449668689 "Os.51634.1.S1_at"
"Os.8554.2.S1_x_at" 6.2188909813178 1.24782642729888 23.4581573077536 1.10492474539377e-41 6.70929013123657e-40 84.1625407562053 "Os.8554.2.S1_x_at"
"Os.37813.1.S1_at" 6.2184502882292 1.93717133177364 8.12503815154559 1.48533262154068e-12 2.89410378571299e-11 16.8468940138676 "Os.37813.1.S1_at"
"Os.10320.1.S1_x_at" 6.21207330259261 3.41926950442242 8.01496967632859 2.544835841682e-12 4.89205260527291e-11 16.3110647175314 "Os.10320.1.S1_x_at"
"OsAffx.17026.1.S1_at" 6.2053561697055 0.909370640164871 37.7817009235381 1.0940595175198e-59 1.52008046572206e-57 125.84129093 "OsAffx.17026.1.S1_at"
"Os.27217.1.A1_at" 6.20215537191718 4.11027336704294 5.52829107170838 2.74475842265525e-07 3.85461888910434e-06 4.85006041670038 "Os.27217.1.A1_at"
"Os.50877.1.S1_at" 6.19961217771286 0.890611283513453 27.3291106034148 2.92421459264779e-47 2.24327916785181e-45 97.0821890825778 "Os.50877.1.S1_at"
"Os.8558.1.S1_at" 6.19845237782268 0.513386469083396 25.592400614611 7.77130460138507e-45 5.41180826015386e-43 91.4664014009774 "Os.8558.1.S1_at"
"Os.20075.1.S1_at" 6.17083091864083 1.76368472790918 28.5543537325479 6.69951555577565e-49 5.62034505294617e-47 100.880222201381 "Os.20075.1.S1_at"
"Os.29051.1.S1_at" 6.16887398409012 1.29515113806851 28.6310762393282 5.31133134949983e-49 4.50184365579024e-47 101.113741113831 "Os.29051.1.S1_at"
"OsAffx.3309.1.S1_s_at" 6.16841351269619 1.24876264008959 15.9459641214262 8.2105480832526e-29 3.04943475801424e-27 54.3519593903308 "OsAffx.3309.1.S1_s_at"
"Os.17911.1.S1_at" 6.16648926378431 4.78269745147519 6.14296438993998 1.80128891748869e-08 2.7777898592673e-07 7.5273381016474 "Os.17911.1.S1_at"
"Os.6065.1.S1_at" 6.16172367099914 9.86061465544918 4.72630049137603 7.76829140473238e-06 9.33920170514045e-05 1.58845446693171 "Os.6065.1.S1_at"
"Os.12112.1.S1_at" 6.1610591582425 0.438799854327569 38.1394364693404 4.65692123056656e-60 6.59810997660174e-58 126.698751757727 "Os.12112.1.S1_at"
"Os.7679.1.S1_at" 6.13860255467764 0.885899466009176 33.8840020480446 1.95484012764523e-55 2.27993163017355e-53 116.007396342364 "Os.7679.1.S1_at"
"Os.19611.3.S1_at" 6.13672453472019 1.75855623090365 18.9793064290494 2.29007986863861e-34 1.0404541806985e-32 67.2132489102758 "Os.19611.3.S1_at"
"Os.8457.1.S1_at" 6.1330866123311 1.33829052254913 15.1614315415814 2.7114571723616e-27 9.47470102285462e-26 50.8371287622198 "Os.8457.1.S1_at"
"Os.17487.1.S1_at" 6.1283269619235 1.51192141948908 11.9474823460732 9.59740239685566e-21 2.64387011203251e-19 35.6987713977307 "Os.17487.1.S1_at"
"Os.7883.1.A1_at" 6.12620353326936 7.60391634472983 6.85504739870693 6.70752423686012e-10 1.13303254565648e-08 10.777635918705 "Os.7883.1.A1_at"
"Os.36706.1.S1_at" 6.11841212040239 3.43691622682493 4.40274372590439 2.75951926460586e-05 0.000307947752706366 0.361666048714019 "Os.36706.1.S1_at"
"Os.27772.2.S1_at" 6.11479886753493 2.13015155966703 17.4273191571159 1.37609656520885e-31 5.68489367205285e-30 60.7778928688089 "Os.27772.2.S1_at"
"Os.25561.1.S1_at" 6.11190400110392 1.43704498044515 15.3219228915205 1.31758603791147e-27 4.63838785444391e-26 51.5623534108292 "Os.25561.1.S1_at"
"Os.10583.1.S1_at" 6.10670388572308 0.712989377537702 14.2876744185384 1.45748163223251e-25 4.79823356401409e-24 46.8341616084 "Os.10583.1.S1_at"
"Os.16502.1.S1_at" 6.1027219330979 4.08201023297767 10.3821932762932 2.0906931426889e-17 5.0747950048128e-16 27.9992395397495 "Os.16502.1.S1_at"
"Os.11183.1.S1_at" 6.1026743067287 0.807335706034493 15.4797257344116 6.50073808048815e-28 2.31548946328101e-26 52.2723366762324 "Os.11183.1.S1_at"
"Os.18359.1.S1_at" 6.09406661819027 3.46845076579447 4.68047065355384 9.32469154536532e-06 0.000111010259389243 1.41131249966089 "Os.18359.1.S1_at"
"Os.7527.1.S1_at" 6.09229271919618 0.623517530609995 38.2599374654266 3.49812770577995e-60 4.99327273664341e-58 126.985978718986 "Os.7527.1.S1_at"
"Os.12420.1.S1_at" 6.07447240095548 1.27480751063407 13.6000298649298 3.57345893720365e-24 1.11562688103711e-22 43.6212006270066 "Os.12420.1.S1_at"
"Os.11784.1.S1_at" 6.07222052154478 1.14530300611961 11.6954046383033 3.27274380982342e-20 8.83332950589312e-19 34.4689583146496 "Os.11784.1.S1_at"
"Os.15606.1.S2_at" 6.06128438084879 0.810879378317403 31.7883477036754 5.6531283753652e-53 5.91948562837967e-51 110.311834288658 "Os.15606.1.S2_at"
"Os.12054.1.S1_at" 6.05934103507046 5.58807717448793 6.13625432523444 1.8568392973213e-08 2.85961225332503e-07 7.49740873695129 "Os.12054.1.S1_at"
"Os.12139.1.S1_at" 6.05898374474517 1.36182070312014 12.1220840823535 4.11605827534762e-21 1.15269719841873e-19 36.5476883181469 "Os.12139.1.S1_at"
"OsAffx.32331.1.A1_at" 6.05341681806543 5.34958624453485 3.10056075190808 0.0025311364550079 0.0180581464703796 -3.93132893067931 "OsAffx.32331.1.A1_at"
"Os.19100.1.S1_at" 6.04651726104212 0.899892438575326 36.6108210349792 1.88350916452183e-58 2.50184080737481e-56 122.983823617673 "Os.19100.1.S1_at"
"Os.18547.1.S1_at" 6.04025989796267 9.984829668323 2.88832161109188 0.00478009923538871 0.030784697455115 -4.51863957233007 "Os.18547.1.S1_at"
"Os.12165.1.S1_at" 6.02998234776605 3.82825650253403 4.12582215658149 7.82897269152595e-05 0.000815173491172459 -0.641929924665341 "Os.12165.1.S1_at"
"OsAffx.32222.1.S1_s_at" 6.0263480220712 4.88247959746152 3.64093894656936 0.000438795685686806 0.0039176869513117 -2.28621445415352 "OsAffx.32222.1.S1_s_at"
"Os.10427.1.S1_a_at" 6.02559018418325 0.863468732211899 39.0295496218415 5.73074935202362e-61 8.56359008640155e-59 128.801699413102 "Os.10427.1.S1_a_at"
"Os.10132.1.S1_at" 6.0102255004948 4.84735474313376 5.27886268995783 7.98420643654692e-07 1.07295019611695e-05 3.80484223421793 "Os.10132.1.S1_at"
"Os.33678.1.S1_x_at" 6.00888126909592 2.57556249965709 16.0635219051923 4.89416224341624e-29 1.83313849772657e-27 54.8720277063389 "Os.33678.1.S1_x_at"
"OsAffx.1590.1.S1_x_at" 6.00562432735122 2.50418199502799 5.33836957942128 6.20204158293012e-07 8.40740727880218e-06 4.05183809226316 "OsAffx.1590.1.S1_x_at"
"Os.53014.1.S1_at" 6.00142725587573 0.667351833501934 21.1959968002389 4.10500851635866e-38 2.13557206424019e-36 75.8919415992646 "Os.53014.1.S1_at"
"Os.5986.1.S1_at" 5.9895081466777 1.1326515049495 14.3154304358931 1.28239027499047e-25 4.22665817113745e-24 46.9627149029712 "Os.5986.1.S1_at"
"Os.46544.1.A1_at" 5.98597332071283 1.0874341029158 13.2510743794782 1.84957287338968e-23 5.59179086516579e-22 41.9707781773786 "Os.46544.1.A1_at"
"OsAffx.28211.1.S1_at" 5.98184594289687 2.672174336325 4.709817963663 8.29655734958027e-06 9.93474653242101e-05 1.52462142049425 "OsAffx.28211.1.S1_at"
"Os.53707.1.S1_x_at" 5.97839499425489 0.877431372853933 32.1700014016958 1.96867197222183e-53 2.09585037309894e-51 111.372154547012 "Os.53707.1.S1_x_at"
"Os.17036.1.S1_x_at" 5.97511690795672 2.34957724216763 4.9502641842278 3.1386366103142e-06 3.97486749002536e-05 2.4693326971589 "Os.17036.1.S1_x_at"
"Os.32072.1.S1_at" 5.96524056336584 1.40284207918903 28.6554555708721 4.93406943402419e-49 4.18826586188131e-47 101.187839898272 "Os.32072.1.S1_at"
"Os.55617.1.S1_at" 5.96455262085349 0.602041053847833 27.8602201941535 5.6003278429029e-48 4.48198064548751e-46 98.7446156885843 "Os.55617.1.S1_at"
"Os.26890.1.A1_x_at" 5.95643158136812 5.36778888498821 5.19040340462067 1.15924766464839e-06 1.53342437742863e-05 3.4405149750153 "Os.26890.1.A1_x_at"
"Os.6595.1.S1_a_at" 5.95337480821214 1.7280028951499 11.2963864509772 2.30418689732376e-19 6.02363792903108e-18 32.5130641741513 "Os.6595.1.S1_a_at"
"Os.5311.1.S1_at" 5.94758147775539 2.12014924398461 7.23782155410524 1.09170470382598e-10 1.93048380015231e-09 12.5766404306627 "Os.5311.1.S1_at"
"Os.28055.2.S1_at" 5.94437294253524 1.49317733270334 10.5973119474511 7.21146279694666e-18 1.77829032322472e-16 29.0645050361493 "Os.28055.2.S1_at"
"Os.4609.1.S1_a_at" 5.93247462938668 9.90012276015165 2.69900987725312 0.00820966177420808 0.0477533514371625 -5.01282870974022 "Os.4609.1.S1_a_at"
"OsAffx.3129.1.S1_x_at" 5.93119255555686 3.01884416307347 11.2626279336249 2.71925672862808e-19 7.08612123533771e-18 32.3471187268048 "OsAffx.3129.1.S1_x_at"
"Os.21024.1.S1_at" 5.92294917096004 1.19801871294195 12.2966842951198 1.76999626146797e-21 5.00818172956386e-20 37.3940641138448 "Os.21024.1.S1_at"
"Os.4148.1.S2_a_at" 5.91992063048651 1.61858032137374 31.7860808947996 5.68883555756541e-53 5.93521385389488e-51 110.305504927492 "Os.4148.1.S2_a_at"
"Os.5319.1.S1_at" 5.91899167866009 5.38650800154302 2.92845313217336 0.00424864783924552 0.0279646605083261 -4.41024719979967 "Os.5319.1.S1_at"
"Os.27632.1.S1_at" 5.91778832915161 0.47898582924743 82.4970101617029 2.13117656049645e-91 2.60193985945548e-88 198.623177598564 "Os.27632.1.S1_at"
"Os.8204.1.S1_at" 5.91484236785389 2.01346893485314 21.5886539499251 9.45948501659782e-39 5.04464841284773e-37 77.3686956872752 "Os.8204.1.S1_at"
"Os.18952.1.S1_at" 5.91413394485291 1.25507774088452 8.22169083627613 9.24841860932018e-13 1.81868662316659e-11 17.3185428256726 "Os.18952.1.S1_at"
"Os.10505.1.S1_at" 5.9137832001032 1.05946971980314 12.2980248664849 1.758583225392e-21 4.9783434947925e-20 37.4005524243668 "Os.10505.1.S1_at"
"Os.13253.1.S1_at" 5.90924998092551 2.33166746966655 15.0104568154839 5.36173441696476e-27 1.84896060285019e-25 50.152030001457 "Os.13253.1.S1_at"
"Os.4875.1.S1_at" 5.90788115698698 4.33329051741078 3.65303568079509 0.000421031749821947 0.00377317567832 -2.24704949624401 "Os.4875.1.S1_at"
"Os.35224.1.A1_x_at" 5.9063149768098 0.637406583081243 30.1400001101573 6.08741559731698e-51 5.76415976576308e-49 105.60756894404 "Os.35224.1.A1_x_at"
"OsAffx.2388.1.S1_at" 5.90425707529542 1.47328983296213 34.4787095679392 4.13098625095847e-56 4.91793056125516e-54 117.569175352135 "OsAffx.2388.1.S1_at"
"Os.6270.1.S1_at" 5.89785007569135 1.65548368595309 5.49231764025624 3.20634009755556e-07 4.47546114030487e-06 4.69773570442664 "Os.6270.1.S1_at"
"Os.14642.1.S1_at" 5.89775231256089 1.62498988140578 17.3309827667636 2.06767172141669e-31 8.49299489751842e-30 60.3684382670434 "Os.14642.1.S1_at"
"Os.8468.1.S1_s_at" 5.89623604236804 0.426359547446859 63.3360235101173 1.6627592488859e-80 9.00117464335575e-78 173.786771337845 "Os.8468.1.S1_s_at"
"Os.51258.1.S1_at" 5.88208576030145 1.45927362664807 23.4453899980032 1.15558642938174e-41 7.00949899479734e-40 84.1174352138015 "Os.51258.1.S1_at"
"Os.12691.3.S1_x_at" 5.87548707001026 4.37463613639486 4.67124636990967 9.67264617109938e-06 0.000114961843949881 1.37579000287414 "Os.12691.3.S1_x_at"
"Os.10311.2.A1_s_at" 5.87390030506093 1.3793832328861 5.17396915067689 1.24197279404329e-06 1.63794260785548e-05 3.37320995033946 "Os.10311.2.A1_s_at"
"Os.35302.1.S1_at" 5.86828906505878 0.464350082052514 68.9427955616252 5.45684233700716e-84 3.46802299088888e-81 181.757085984969 "Os.35302.1.S1_at"
"Os.17125.1.S1_at" 5.86682113649628 0.488087985630839 48.4167666214349 1.41399557631146e-69 3.49732302413381e-67 148.668109571928 "Os.17125.1.S1_at"
"OsAffx.23277.1.S1_at" 5.86234631970986 0.653926920362392 89.5835500401486 8.2010217635044e-95 1.20664366880361e-91 206.350255697369 "OsAffx.23277.1.S1_at"
"Os.22651.1.S1_at" 5.86014430134309 0.468693295087183 102.770257161775 1.61949806954804e-100 5.16277990148919e-97 219.17360766507 "Os.22651.1.S1_at"
"OsAffx.21964.1.S1_at" 5.85995318747312 0.844208315443705 6.06375897745813 2.57587308544836e-08 3.9384159176445e-07 7.17497650933076 "OsAffx.21964.1.S1_at"
"Os.2106.1.S2_at" 5.85764699505626 1.06097142760645 29.6853645776479 2.29519669361534e-50 2.09718115721394e-48 104.273054230317 "Os.2106.1.S2_at"
"Os.9601.1.S1_at" 5.85609227643435 3.22015364832624 7.96673801748346 3.22072662423121e-12 6.16244532016123e-11 16.076724710831 "Os.9601.1.S1_at"
"Os.18505.1.S1_at" 5.85425411710557 2.8519664514412 14.6511708486259 2.74692240479797e-26 9.26109879154625e-25 48.5105442719859 "Os.18505.1.S1_at"
"Os.33788.1.S1_at" 5.85307609772663 0.803524325091379 23.9620024445402 1.90943676717117e-42 1.20935210346376e-40 85.9288439246201 "Os.33788.1.S1_at"
"Os.10617.1.S1_at" 5.84569010800558 3.06633944785453 4.76171248290836 6.74144933774745e-06 8.17320612505017e-05 1.72606673014891 "Os.10617.1.S1_at"
"Os.24927.1.S1_at" 5.82641686374324 0.424917725775773 56.2263177943739 1.22335777240571e-75 4.67991437974563e-73 162.620570414918 "Os.24927.1.S1_at"
"Os.15363.1.S1_at" 5.82508191910988 1.95347371618311 16.5761276517056 5.23355004014846e-30 2.02366285986387e-28 57.1194320235414 "Os.15363.1.S1_at"
"Os.8148.1.S1_a_at" 5.82038748029757 6.00643020204385 3.9949812942292 0.000126310969559926 0.00126957016207527 -1.10026404837268 "Os.8148.1.S1_a_at"
